,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model,luxury_brand,brand_new,old,sports_car
277,4995,71000.0,5.0,Estate,1560.0,Manual,2012.0,Peugeot,3008,0,0,0,0
278,2299,86310.0,5.0,Estate,1461.0,Manual,2009.0,Renault,Clio,0,0,0,0
279,22620,9963.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,Kuga,0,1,0,0
280,16495,60378.0,5.0,Estate,3456.0,Automatic,2013.0,Lexus,RX,0,0,0,0
281,17000,9000.0,5.0,Estate,1500.0,Manual,2019.0,Peugeot,Rifter,0,1,0,0
282,20298,6622.0,5.0,Estate,1498.0,Manual,2019.0,Seat,Ateca,0,1,0,0
283,6498,47235.0,5.0,Estate,1560.0,Manual,2014.0,Ford,C-Max,0,0,0,0
284,31998,10.0,5.0,Estate,1984.0,Automatic,2019.0,Audi,Q5,1,1,0,0
285,14440,34663.0,5.0,Estate,1968.0,Automatic,2016.0,Seat,Alhambra,0,0,0,0
286,16495,36334.0,5.0,Estate,2000.0,Automatic,2014.0,Volvo,XC60,0,0,0,0
287,13498,10994.0,5.0,Estate,1499.0,Manual,2019.0,Vauxhall,Combo,0,0,0,0
288,22300,20814.0,5.0,Estate,2993.0,Automatic,2016.0,BMW,X3,1,0,0,0
289,11798,20860.0,5.0,Estate,1560.0,Manual,2017.0,Peugeot,2008,0,0,0,0
290,35998,19861.0,5.0,Estate,2987.0,Automatic,2015.0,Mercedes-Benz,GLE,1,0,0,0
291,13995,54012.0,5.0,Estate,1968.0,Manual,2014.0,Audi,Q3,1,0,0,0
292,25000,7824.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,S-Max,0,1,0,0
293,21000,24325.0,5.0,Estate,2000.0,Automatic,2016.0,Ford,S-Max,0,0,0,0
294,18995,3611.0,5.0,Estate,1580.0,Automatic,2019.0,Kia,Niro,0,1,0,0
295,14250,4802.0,5.0,Estate,1199.0,Manual,2019.0,Vauxhall,Combo,0,1,0,0
296,9975,55000.0,5.0,Estate,1997.0,Manual,2015.0,Ford,Mondeo,0,0,0,0
297,16495,46109.0,5.0,Estate,2400.0,Automatic,2014.0,Volvo,XCorvette-C70,0,0,0,0
298,7999,26744.0,5.0,Estate,1598.0,Manual,2015.0,Seat,Leon,0,0,0,0
299,30950,3767.0,5.0,Estate,2000.0,Automatic,2019.0,Mercedes-Benz,GLC,1,1,0,0
300,22998,937.0,5.0,Estate,1499.0,Manual,2019.0,Mini,Countryman,0,1,0,0
301,12110,15789.0,5.0,Estate,1364.0,Automatic,2017.0,Vauxhall,Zafira,0,0,0,0
302,19495,36998.0,5.0,Estate,2987.0,Automatic,2016.0,Mercedes-Benz,E,1,0,0,0
303,6495,96500.0,5.0,Estate,1968.0,Manual,2013.0,Volkswagen,Passat,0,0,0,0
304,9998,41028.0,5.0,Estate,1968.0,Manual,2017.0,Skoda,Yeti,0,0,0,0
305,16299,15075.0,5.0,Estate,1997.0,Manual,2017.0,Honda,CR-V,0,0,0,0
306,15899,48361.0,5.0,Estate,1991.0,Automatic,2015.0,Mercedes-Benz,C,1,0,0,0
307,12799,21333.0,5.0,Estate,1197.0,Automatic,2017.0,Skoda,Yeti,0,0,0,0
308,19990,4000.0,5.0,Estate,1498.0,Automatic,2018.0,Skoda,Kodiaq,0,1,0,0
309,13400,29001.0,5.0,Estate,1395.0,Automatic,2018.0,Skoda,Octavia,0,0,0,0
310,16298,84798.0,5.0,Estate,2143.0,Automatic,2016.0,Mercedes-Benz,C,1,0,0,0
311,18500,56173.0,5.0,Estate,1968.0,Automatic,2017.0,Volkswagen,Tiguan,0,0,0,0
312,11500,27830.0,5.0,Estate,1500.0,Automatic,2016.0,Ford,EcoSport,0,0,0,0
313,18377,14208.0,5.0,Estate,1598.0,Automatic,2017.0,Audi,Q2,1,0,0,0
314,27900,10400.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,V60,0,0,0,0
315,5999,92169.0,5.0,Estate,1461.0,Manual,2017.0,Dacia,Logan,0,0,0,0
316,25780,25.0,5.0,Estate,1997.0,Automatic,2019.0,Peugeot,3008,0,1,0,0
317,1499,32573.0,5.0,Estate,1598.0,Manual,2008.0,Chevrolet,Lacetti,0,0,0,0
318,23000,6388.0,5.0,Estate,1598.0,Manual,2019.0,Audi,Q2,1,1,0,0
319,5995,109358.0,5.0,Estate,1968.0,Manual,2013.0,Volkswagen,Passat,0,0,1,0
320,15499,6761.0,5.0,Estate,1200.0,Manual,2019.0,Peugeot,Rifter,0,1,0,0
321,6849,45829.0,5.0,Estate,1997.0,Manual,2013.0,Peugeot,508,0,0,0,0
322,42498,10.0,5.0,Estate,2967.0,Automatic,2019.0,Volkswagen,Touareg,0,1,0,0
323,11498,21001.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008,0,0,0,0
324,13499,20000.0,5.0,Estate,1598.0,Manual,2018.0,Kia,Ceed,0,0,0,0
325,29750,107000.0,5.0,Estate,4367.0,Automatic,2014.0,Land-Rover,Range-Rover-Sport,1,0,1,0
326,5994,130000.0,5.0,Estate,1995.0,Manual,2012.0,BMW,X1,1,0,1,0
327,11489,20171.0,5.0,Estate,1600.0,Manual,2017.0,Kia,Sportage,0,0,0,0
328,5991,42667.0,5.0,Estate,1390.0,Automatic,2012.0,Skoda,Fabia,0,0,0,0
329,47490,12266.0,5.0,Estate,3000.0,Automatic,2019.0,BMW,X5,1,0,0,0
330,24250,24223.0,5.0,Estate,2000.0,Automatic,2017.0,BMW,X4,1,0,0,0
331,26994,23100.0,5.0,Estate,2000.0,Automatic,2018.0,Jaguar,E-Pace,1,0,0,0
332,26998,10.0,5.0,Estate,1998.0,Manual,2019.0,Mazda,CX-5,0,1,0,0
333,11999,17822.0,5.0,Estate,1199.0,Manual,2017.0,Peugeot,2008,0,0,0,0
334,15991,42563.0,5.0,Estate,2143.0,Automatic,2015.0,Mercedes-Benz,C,1,0,0,0
335,19995,56304.0,5.0,Estate,2179.0,Automatic,2015.0,Land-Rover,Discovery-Sport,1,0,0,0
336,16000,46525.0,5.0,Estate,1968.0,Manual,2015.0,Audi,Q3,1,0,0,0
337,31265,7963.0,5.0,Estate,1984.0,Manual,2020.0,Audi,A4,1,1,0,0
338,14498,49802.0,5.0,Estate,1997.0,Automatic,2017.0,Ford,Kuga,0,0,0,0
339,13999,25634.0,5.0,Estate,1395.0,Manual,2016.0,Audi,A4,1,0,0,0
340,19700,43316.0,5.0,Estate,1968.0,Automatic,2016.0,Audi,Q5,1,0,0,0
341,11499,22436.0,5.0,Estate,999.0,Automatic,2017.0,Ford,Focus,0,0,0,0
342,22298,8618.0,5.0,Estate,1598.0,Automatic,2019.0,Kia,Sportage,0,1,0,0
343,28280,12377.0,5.0,Estate,2000.0,Automatic,2018.0,Jaguar,E-Pace,1,0,0,0
344,8995,95000.0,5.0,Estate,2720.0,Manual,2008.0,Land-Rover,Discovery,1,0,0,0
345,18591,47787.0,5.0,Estate,2000.0,Manual,2015.0,Audi,A6,1,0,0,0
346,10995,12102.0,5.0,Estate,1399.0,Automatic,2017.0,Vauxhall,Astra,0,0,0,0
347,24998,9880.0,5.0,Estate,1984.0,Automatic,2019.0,Audi,A4,1,1,0,0
348,17680,599.0,5.0,Estate,2000.0,Manual,2019.0,Skoda,Octavia,0,1,0,0
349,10999,5000.0,5.0,Estate,1582.0,Manual,2017.0,Kia,Ceed,0,1,0,0
350,14298,17575.0,5.0,Estate,1591.0,Manual,2017.0,Kia,Sportage,0,0,0,0
351,33000,13600.0,5.0,Estate,2143.0,Automatic,2018.0,Mercedes-Benz,GLC,1,0,0,0
352,16495,17305.0,5.0,Estate,1597.0,Automatic,2016.0,Honda,CR-V,0,0,0,0
353,8990,75653.0,5.0,Estate,1969.0,Manual,2015.0,Volvo,V60,0,0,0,0
354,34000,63082.0,5.0,Estate,4400.0,Automatic,2015.0,Land-Rover,Range,1,0,0,0
355,35000,21.0,5.0,Estate,2000.0,Automatic,2019.0,Audi,Q5,1,1,0,0
356,15998,18243.0,5.0,Estate,1956.0,Manual,2019.0,Vauxhall,Insignia,0,0,0,0
357,18600,25000.0,5.0,Estate,1998.0,Automatic,2016.0,Mitsubishi,Outlander,0,0,0,0
358,12998,15600.0,5.0,Estate,1498.0,Manual,2016.0,Ford,Kuga,0,0,0,0
359,9990,19694.0,5.0,Estate,1197.0,Manual,2017.0,Skoda,Fabia,0,0,0,0
360,46780,22080.0,4.0,Estate,4400.0,Automatic,2017.0,Land-Rover,Range,1,0,0,0
361,10899,80714.0,5.0,Estate,2179.0,Automatic,2011.0,Land-Rover,Freelander,1,0,0,0
362,14698,7549.0,5.0,Estate,1560.0,Automatic,2017.0,Citroen,C4,0,1,0,0
363,17498,42889.0,5.0,Estate,1968.0,Manual,2016.0,Volkswagen,Tiguan,0,0,0,0
364,5498,80041.0,5.0,Estate,1968.0,Manual,2010.0,Volkswagen,Tiguan,0,0,0,0
365,29999,3255.0,5.0,Estate,1395.0,Automatic,2019.0,Volkswagen,Passat,0,1,0,0
366,32890,15743.0,5.0,Estate,1999.0,Automatic,2019.0,Jaguar,F-Pace,1,0,0,0
367,8995,95903.0,5.0,Estate,1968.0,Manual,2012.0,Audi,Q3,1,0,0,0
368,25298,16504.0,5.0,Estate,1968.0,Automatic,2017.0,Volkswagen,Tiguan,0,0,0,0
369,59000,13223.0,5.0,Estate,2993.0,Automatic,2018.0,Land-Rover,Range-Rover-Sport,1,0,0,0
370,9198,49449.0,5.0,Estate,1968.0,Manual,2015.0,Skoda,Yeti,0,0,0,0
371,9990,76191.0,5.0,Estate,2199.0,Automatic,2013.0,Honda,CR-V,0,0,0,0
372,9495,63000.0,5.0,Estate,1796.0,Automatic,2011.0,Mercedes-Benz,C,1,0,0,0
373,25000,4000.0,5.0,Estate,1984.0,Manual,2019.0,Audi,A4,1,1,0,0
374,6498,86748.0,5.0,Estate,1685.0,Manual,2015.0,Hyundai,I40,0,0,0,0
375,12960,15273.0,5.0,Estate,1364.0,Manual,2017.0,Vauxhall,Zafira,0,0,0,0
376,25000,61566.0,5.0,Estate,1997.0,Automatic,2015.0,BMW,X5,1,0,0,0
377,12999,42500.0,5.0,Estate,2199.0,Automatic,2014.0,Honda,CR-V,0,0,0,0
378,15589,43242.0,5.0,Estate,1199.0,Manual,2017.0,Peugeot,3008,0,0,0,0
379,12564,36490.0,5.0,Estate,1956.0,Manual,2018.0,Vauxhall,Insignia,0,0,0,0
380,48200,16213.0,5.0,Estate,2993.0,Automatic,2017.0,Land-Rover,Range,1,0,0,0
381,17498,41816.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,X1,1,0,0,0
382,15799,27424.0,5.0,Estate,1995.0,Manual,2017.0,Hyundai,Tucson,0,0,0,0
383,13000,22150.0,5.0,Estate,1500.0,Manual,2017.0,Ford,Kuga,0,0,0,0
384,26950,67295.0,5.0,Estate,2993.0,Automatic,2016.0,Land-Rover,Discovery,1,0,0,0
385,66090,9059.0,5.0,Estate,2995.0,Automatic,2019.0,Porsche,Cayenne,1,1,0,0
386,1995,144145.0,5.0,Estate,2494.0,Automatic,2005.0,BMW,X3,1,0,1,0
387,33844,6589.0,5.0,Estate,1999.0,Automatic,2019.0,Land-Rover,Discovery-Sport,1,1,0,0
388,16498,55243.0,5.0,Estate,1997.0,Automatic,2017.0,Ford,Kuga,0,0,0,0
389,9920,23357.0,5.0,Estate,999.0,Manual,2017.0,Ford,C-Max,0,0,0,0
390,26995,40672.0,5.0,Estate,2000.0,Automatic,2017.0,Land-Rover,Discovery,1,0,0,0
391,6295,67000.0,5.0,Estate,1995.0,Manual,2012.0,Hyundai,IX35,0,0,0,0
392,20750,10.0,5.0,Estate,1700.0,Manual,2019.0,Nissan,X-Trail,0,1,0,0
393,10520,36387.0,5.0,Estate,1560.0,Automatic,2015.0,Citroen,C4,0,0,0,0
394,14980,75192.0,5.0,Estate,2000.0,Manual,2016.0,Volvo,XC60,0,0,0,0
395,6798,56001.0,5.0,Estate,1560.0,Manual,2013.0,Citroen,C4,0,0,0,0
396,11000,83880.0,5.0,Estate,1968.0,Manual,2015.0,Volkswagen,Golf,0,0,0,0
397,13995,26051.0,5.0,Estate,1998.0,Automatic,2014.0,Mitsubishi,Outlander,0,0,0,0
398,16447,37437.0,5.0,Estate,1968.0,Manual,2016.0,Audi,Q3,1,0,0,0
399,21995,21185.0,5.0,Estate,1395.0,Automatic,2017.0,Skoda,Kodiaq,0,0,0,0
400,4750,94140.0,5.0,Estate,1870.0,Manual,2011.0,Suzuki,Grand,0,0,0,0
401,38480,10847.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,XC60,0,0,0,0
402,4990,160000.0,5.0,Estate,3628.0,Automatic,2007.0,Land-Rover,Range-Rover-Sport,1,0,1,0
403,75000,11000.0,5.0,Estate,3000.0,Automatic,2018.0,Land-Rover,Range,1,0,0,0
404,25000,21643.0,5.0,Estate,2143.0,Automatic,2018.0,Mercedes-Benz,GLC,1,0,0,0
405,28995,772.0,5.0,Estate,1498.0,Manual,2020.0,Honda,CR-V,0,1,0,0
406,24995,1500.0,5.0,Estate,1999.0,Manual,2019.0,Ford,Mondeo,0,1,0,0
407,20998,3797.0,5.0,Estate,1500.0,Manual,2018.0,Peugeot,3008,0,1,0,0
408,16599,59570.0,5.0,Estate,2967.0,Automatic,2014.0,Volkswagen,Touareg,0,0,0,0
409,46980,16300.0,5.0,Estate,2000.0,Automatic,2017.0,Volkswagen,California,0,0,0,0
410,14498,41004.0,5.0,Estate,1968.0,Automatic,2015.0,Audi,Q3,1,0,0,0
411,4000,110092.0,5.0,Estate,1597.0,Automatic,2009.0,Mercedes-Benz,C,1,0,1,0
412,6495,89000.0,5.0,Estate,1598.0,Manual,2015.0,Skoda,Octavia,0,0,0,0
413,8849,38433.0,5.0,Estate,1598.0,Manual,2015.0,Vauxhall,Insignia,0,0,0,0
414,5371,74174.0,5.0,Estate,1598.0,Automatic,2012.0,Skoda,Octavia,0,0,0,0
415,8595,99954.0,5.0,Estate,2231.0,Manual,2013.0,Toyota,RAV,0,0,0,0
416,14900,18926.0,5.0,Estate,2000.0,Automatic,2015.0,Honda,CR-V,0,0,0,0
417,13298,15474.0,5.0,Estate,1685.0,Manual,2018.0,Hyundai,Tucson,0,0,0,0
418,3795,152453.0,5.0,Estate,1995.0,Manual,2010.0,BMW,3,1,0,1,0
419,22450,5000.0,5.0,Estate,1600.0,Manual,2019.0,Audi,Q2,1,1,0,0
420,15690,4950.0,5.0,Estate,1499.0,Manual,2019.0,Peugeot,308,0,1,0,0
421,15000,15574.0,5.0,Estate,1598.0,Automatic,2019.0,Kia,Ceed,0,0,0,0
422,15989,29147.0,5.0,Estate,2000.0,Manual,2016.0,BMW,X1,1,0,0,0
423,15000,34386.0,5.0,Estate,1500.0,Manual,2018.0,Ford,Kuga,0,0,0,0
424,21470,3546.0,5.0,Estate,1500.0,Automatic,2019.0,Ford,Focus,0,1,0,0
425,17500,18540.0,5.0,Estate,1500.0,Manual,2019.0,Ford,Focus,0,0,0,0
426,21798,17493.0,5.0,Estate,2494.0,Manual,2017.0,Toyota,RAV,0,0,0,0
427,50990,4571.0,5.0,Estate,2967.0,Automatic,2019.0,Volkswagen,Touareg,0,1,0,0
428,11970,91746.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,5,1,0,0,0
429,17484,16577.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,3008,0,0,0,0
430,42995,40000.0,5.0,Estate,2993.0,Automatic,2017.0,Land-Rover,Range-Rover-Sport,1,0,0,0
431,6985,104552.0,5.0,Estate,2200.0,Manual,2015.0,Mazda,6,0,0,1,0
432,11798,8629.0,5.0,Estate,1200.0,Manual,2018.0,Peugeot,2008,0,1,0,0
433,21360,3107.0,5.0,Estate,1500.0,Automatic,2019.0,Ford,Focus,0,1,0,0
434,21000,3220.0,5.0,Estate,1984.0,Manual,2019.0,Audi,A4,1,1,0,0
435,16995,27643.0,5.0,Estate,1685.0,Automatic,2016.0,Hyundai,Tucson,0,0,0,0
436,14990,21873.0,5.0,Estate,1600.0,Manual,2019.0,Hyundai,Tucson,0,0,0,0
437,15939,17149.0,5.0,Estate,1800.0,Automatic,2018.0,Toyota,Auris,0,0,0,0
438,27995,1000.0,5.0,Estate,1968.0,Manual,2019.0,Skoda,Kodiaq,0,1,0,0
439,13990,71000.0,5.0,Estate,2143.0,Automatic,2015.0,Mercedes-Benz,C,1,0,0,0
440,10250,17255.0,5.0,Estate,1499.0,Manual,2017.0,Ford,Grand,0,0,0,0
441,21998,18221.0,5.0,Estate,1999.0,Automatic,2017.0,Jaguar,XF,1,0,0,0
442,16991,30468.0,5.0,Estate,1968.0,Manual,2017.0,Skoda,Kodiaq,0,0,0,0
443,11890,43950.0,5.0,Estate,1598.0,Manual,2016.0,Seat,Ateca,0,0,0,0
444,29985,15311.0,5.0,Estate,2000.0,Automatic,2019.0,Jaguar,F-Pace,1,0,0,0
445,26500,10.0,5.0,Estate,2000.0,Automatic,2020.0,Volvo,V90,0,1,0,0
446,22000,27750.0,5.0,Estate,2494.0,Automatic,2015.0,Lexus,NX,0,0,0,0
447,17499,8390.0,5.0,Estate,1600.0,Manual,2019.0,Skoda,Karoq,0,1,0,0
448,19690,19234.0,5.0,Estate,1995.0,Automatic,2018.0,BMW,2,1,0,0,0
449,17250,17228.0,5.0,Estate,1500.0,Manual,2019.0,Ford,Kuga,0,0,0,0
450,23250,39000.0,5.0,Estate,2179.0,Automatic,2015.0,Land-Rover,Discovery-Sport,1,0,0,0
451,31000,33234.0,5.0,Estate,3000.0,Automatic,2014.0,Land-Rover,Range-Rover-Sport,1,0,0,0
452,17495,1421.0,5.0,Estate,1591.0,Manual,2019.0,Kia,Sportage,0,1,0,0
453,43700,2000.0,5.0,Estate,2000.0,Automatic,2019.0,Jaguar,F-Pace,1,1,0,0
454,21000,38000.0,5.0,Estate,2000.0,Automatic,2015.0,BMW,X4,1,0,0,0
455,22495,30235.0,5.0,Estate,1950.0,Automatic,2017.0,Mercedes-Benz,E,1,0,0,0
456,19980,8380.0,5.0,Estate,1498.0,Automatic,2019.0,Volkswagen,Golf,0,1,0,0
457,4995,55000.0,5.0,Estate,1598.0,Manual,2014.0,Skoda,Fabia,0,0,0,0
458,8770,58992.0,5.0,Estate,1956.0,Manual,2016.0,Vauxhall,Insignia,0,0,0,0
459,29490,5155.0,5.0,Estate,2143.0,Automatic,2019.0,Alfa-Romeo,Stelvio,1,1,0,0
460,27750,20971.0,5.0,Estate,2000.0,Automatic,2018.0,Jaguar,E-Pace,1,0,0,0
461,18290,12415.0,5.0,Estate,1500.0,Manual,2019.0,Seat,Ateca,0,0,0,0
462,28490,72093.0,5.0,Estate,2993.0,Automatic,2014.0,Land-Rover,Range,1,0,0,0
463,17000,16403.0,5.0,Estate,2000.0,Manual,2016.0,Ford,Galaxy,0,0,0,0
464,20360,8370.0,5.0,Estate,1998.0,Automatic,2018.0,BMW,2,1,1,0,0
465,24000,2719.0,5.0,Estate,1997.0,Manual,2019.0,Ford,Kuga,0,1,0,0
466,3600,61474.0,5.0,Estate,1984.0,Manual,2007.0,Audi,A4,1,0,0,0
467,18000,15088.0,5.0,Estate,2993.0,Automatic,2016.0,BMW,3,1,0,0,0
468,16995,900.0,5.0,Estate,1200.0,Automatic,2019.0,Peugeot,2008,0,1,0,0
469,16000,37859.0,5.0,Estate,1597.0,Manual,2016.0,Honda,CR-V,0,0,0,0
470,14800,4698.0,5.0,Estate,1968.0,Manual,2018.0,Volkswagen,Golf,0,1,0,0
471,28500,15172.0,5.0,Estate,2143.0,Automatic,2018.0,Mercedes-Benz,GLC,1,0,0,0
472,14498,9100.0,5.0,Estate,1499.0,Manual,2019.0,Vauxhall,Combo,0,1,0,0
473,21698,25900.0,5.0,Estate,1998.0,Automatic,2017.0,Mitsubishi,Outlander,0,0,0,0
474,19990,34700.0,5.0,Estate,1998.0,Automatic,2017.0,Vauxhall,Insignia,0,0,0,0
475,2995,121000.0,5.0,Estate,1598.0,Manual,2014.0,Vauxhall,Astra,0,0,1,0
476,19998,8864.0,5.0,Estate,1598.0,Manual,2019.0,Kia,Sportage,0,1,0,0
477,28470,6678.0,5.0,Estate,2000.0,Automatic,2019.0,Volvo,V90,0,1,0,0
478,39500,26000.0,5.0,Estate,3000.0,Automatic,2017.0,Land-Rover,Range-Rover-Sport,1,0,0,0
479,14500,24418.0,5.0,Estate,2993.0,Automatic,2016.0,Infiniti,QX50,0,0,0,0
480,12499,20080.0,5.0,Estate,998.0,Manual,2018.0,Kia,Ceed,0,0,0,0
481,27000,63886.0,5.0,Estate,2993.0,Automatic,2014.0,Land-Rover,Range-Rover-Sport,1,0,0,0
482,10995,71950.0,5.0,Estate,2993.0,Automatic,2010.0,Land-Rover,Range-Rover-Sport,1,0,0,0
483,23990,2000.0,5.0,Estate,1984.0,Manual,2019.0,Audi,A4,1,1,0,0
484,15699,18220.0,5.0,Estate,1968.0,Automatic,2016.0,Skoda,Superb,0,0,0,0
485,13490,68000.0,5.0,Estate,1995.0,Manual,2017.0,BMW,X1,1,0,0,0
486,19995,48000.0,5.0,Estate,2179.0,Automatic,2014.0,Land-Rover,Range,1,0,0,0
487,14700,41209.0,5.0,Estate,1969.0,Manual,2014.0,Volvo,XC60,0,0,0,0
488,21495,3005.0,5.0,Estate,1998.0,Manual,2019.0,Mitsubishi,ASX,0,1,0,0
489,19498,1464.0,5.0,Estate,1580.0,Automatic,2019.0,Kia,Niro,0,1,0,0
490,18490,15319.0,5.0,Estate,1995.0,Automatic,2017.0,BMW,3,1,0,0,0
491,18499,12355.0,5.0,Estate,1591.0,Manual,2018.0,Kia,Sportage,0,0,0,0
492,19400,21218.0,5.0,Estate,1968.0,Automatic,2017.0,Audi,A4,1,0,0,0
493,23000,68000.0,5.0,Estate,2993.0,Automatic,2014.0,Land-Rover,Discovery,1,0,0,0
494,11630,22529.0,5.0,Estate,1364.0,Manual,2018.0,Vauxhall,Zafira,0,0,0,0
495,3000,94217.0,5.0,Estate,1560.0,Manual,2009.0,Ford,Focus,0,0,0,0
496,18298,8799.0,5.0,Estate,1496.0,Automatic,2019.0,Ford,Focus,0,1,0,0
497,16495,15463.0,5.0,Estate,1498.0,Manual,2019.0,Ford,Kuga,0,0,0,0
498,14499,40660.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,3,1,0,0,0
499,10817,23091.0,5.0,Estate,1364.0,Automatic,2016.0,Vauxhall,Zafira,0,0,0,0
500,18490,50.0,5.0,Estate,1199.0,Manual,2019.0,Citroen,Berlingo,0,1,0,0
501,15495,19990.0,5.0,Estate,1600.0,Manual,2016.0,Subaru,L,0,0,0,0
502,18495,37694.0,5.0,Estate,2199.0,Automatic,2017.0,Hyundai,Santa,0,0,0,0
503,65000,9958.0,5.0,Estate,3000.0,Automatic,2018.0,Land-Rover,Range,1,1,0,0
504,15000,36185.0,5.0,Estate,1500.0,Automatic,2017.0,Ford,Kuga,0,0,0,0
505,22250,17662.0,5.0,Estate,2198.0,Manual,2013.0,Land-Rover,Defender,1,0,0,0
506,4580,49717.0,5.0,Estate,1598.0,Automatic,2010.0,Skoda,Octavia,0,0,0,0
507,6277,112454.0,5.0,Estate,1995.0,Manual,2013.0,BMW,3,1,0,1,0
508,9490,23244.0,5.0,Estate,1560.0,Automatic,2014.0,Citroen,C4,0,0,0,0
509,30100,14408.0,5.0,Estate,2000.0,Automatic,2018.0,Land-Rover,Discovery-Sport,1,0,0,0
510,27774,6722.0,5.0,Estate,2000.0,Automatic,2019.0,Volkswagen,Tiguan,0,1,0,0
511,26000,3525.0,5.0,Estate,1969.0,Manual,2019.0,Volvo,V60,0,1,0,0
512,15000,30127.0,5.0,Estate,1968.0,Automatic,2016.0,Volkswagen,Golf,0,0,0,0
513,13920,39763.0,5.0,Estate,1968.0,Manual,2016.0,Audi,A4,1,0,0,0
514,17000,11500.0,5.0,Estate,1200.0,Manual,2017.0,Peugeot,3008,0,0,0,0
515,16990,4567.0,5.0,Estate,1998.0,Manual,2019.0,Mitsubishi,ASX,0,1,0,0
516,16449,33209.0,5.0,Estate,1968.0,Manual,2015.0,Audi,Q3,1,0,0,0
517,18850,1852.0,5.0,Estate,2000.0,Automatic,2018.0,Honda,CR-V,0,1,0,0
518,18800,56077.0,5.0,Estate,2987.0,Automatic,2016.0,Mercedes-Benz,E,1,0,0,0
519,14298,41026.0,5.0,Estate,1997.0,Manual,2016.0,Ford,Kuga,0,0,0,0
520,12499,52929.0,5.0,Estate,1995.0,Manual,2012.0,BMW,X3,1,0,0,0
521,32950,35355.0,5.0,Estate,2967.0,Automatic,2017.0,Audi,Q7,1,0,0,0
522,7581,30816.0,5.0,Estate,1596.0,Automatic,2013.0,Ford,Focus,0,0,0,0
523,17800,10415.0,5.0,Estate,1400.0,Automatic,2017.0,Suzuki,Vitara,0,0,0,0
524,8695,70491.0,5.0,Estate,1998.0,Automatic,2014.0,Subaru,Outback,0,0,0,0
525,2690,132000.0,5.0,Estate,2179.0,Manual,2008.0,Ford,Mondeo,0,0,1,0
526,56000,2960.0,5.0,Estate,3000.0,Automatic,2019.0,Audi,Q5,1,1,0,0
527,28480,49400.0,5.0,Estate,2100.0,Automatic,2017.0,Mercedes-Benz,GLC,1,0,0,0
528,19625,10334.0,5.0,Estate,2000.0,Manual,2019.0,Ford,Focus,0,0,0,0
529,13995,41778.0,5.0,Estate,1597.0,Manual,2016.0,Honda,CR-V,0,0,0,0
530,22495,3646.0,5.0,Estate,1997.0,Automatic,2018.0,Honda,CR-V,0,1,0,0
531,19000,60000.0,5.0,Estate,1968.0,Manual,2017.0,Volkswagen,Tiguan,0,0,0,0
532,25495,9400.0,5.0,Estate,1991.0,Automatic,2018.0,Mercedes-Benz,E,1,1,0,0
533,16999,50923.0,5.0,Estate,1950.0,Automatic,2017.0,Mercedes-Benz,E,1,0,0,0
534,4995,74152.0,5.0,Estate,2000.0,Automatic,2006.0,Honda,CR-V,0,0,0,0
535,8450,26874.0,5.0,Estate,1600.0,Manual,2015.0,Peugeot,2008,0,0,0,0
536,8990,43480.0,5.0,Estate,1598.0,Manual,2015.0,Skoda,Octavia,0,0,0,0
537,10495,82700.0,5.0,Estate,2143.0,Manual,2015.0,Mercedes-Benz,C,1,0,0,0
538,12399,15570.0,5.0,Estate,1395.0,Automatic,2017.0,Seat,Leon,0,0,0,0
539,1995,110000.0,5.0,Estate,1796.0,Automatic,2008.0,Vauxhall,Astra,0,0,1,0
540,13770,29523.0,5.0,Estate,1956.0,Automatic,2018.0,Vauxhall,Insignia,0,0,0,0
541,13800,26739.0,5.0,Estate,2000.0,Manual,2017.0,Ford,Kuga,0,0,0,0
542,9420,32767.0,5.0,Estate,1968.0,Manual,2014.0,Skoda,Yeti,0,0,0,0
543,26995,30500.0,5.0,Estate,1999.0,Automatic,2017.0,Jaguar,F-Pace,1,0,0,0
544,17500,11083.0,5.0,Estate,1997.0,Manual,2019.0,Ford,Kuga,0,0,0,0
545,30500,50.0,5.0,Estate,2000.0,Automatic,2020.0,Volvo,V90,0,1,0,0
546,10422,29387.0,5.0,Estate,1995.0,Manual,2014.0,BMW,X1,1,0,0,0
547,44000,9284.0,4.0,Estate,2143.0,Automatic,2019.0,Mercedes-Benz,V,1,1,0,0
548,7000,18225.0,5.0,Estate,2000.0,Manual,2014.0,Ssangyong,Korando,0,0,0,0
549,64991,10.0,5.0,Estate,2891.0,Automatic,2020.0,Alfa-Romeo,Stelvio,1,1,0,0
550,11300,21068.0,5.0,Estate,1560.0,Manual,2017.0,Peugeot,Partner,0,0,0,0
551,22999,10493.0,5.0,Estate,1997.0,Automatic,2018.0,Jaguar,XF,1,0,0,0
